,Loss_G,Loss_D,Loss_D_0
437,-4.026251,-1.4026449,-5.678467
438,-3.8304515,-1.322879,-5.4499464
439,-4.070708,-1.0353532,-5.5001574
440,-3.837009,-1.3458469,-5.445842
441,-3.8646605,-1.2044847,-5.432642
442,-3.9015796,-1.5845771,-5.668557
443,-3.9923515,-1.2063794,-5.530398
444,-3.7864468,-1.4248476,-5.449701
445,-3.8509593,-1.3090935,-5.4402704
446,-3.816844,-1.3582301,-5.439516
447,-3.9455695,-1.4563608,-5.7665863
448,-3.9767404,-1.3881286,-5.644828
449,-3.9438705,-1.2260131,-5.563618
450,-3.8423095,-1.4349976,-5.5880823
451,-4.0333815,-1.0218062,-5.489236
452,-4.0184374,-1.3303668,-5.674103
453,-3.9652598,-1.5075214,-5.7485094
454,-3.979232,-1.2900908,-5.5788765
455,-3.9426284,-1.5999734,-5.936038
456,-4.0514164,-1.2737167,-5.5637884
457,-3.9566479,-1.4949548,-5.686638
458,-3.9569137,-1.28315,-5.547759
459,-4.1387596,-1.2467291,-5.637743
460,-3.9506226,-1.2120132,-5.471401
461,-3.787018,-1.3414866,-5.514046
462,-4.109462,-1.3847809,-5.7508907
463,-3.8485088,-1.4354899,-5.659421
464,-4.138588,-1.1168165,-5.574039
465,-4.3424816,-0.9799838,-5.6648593
466,-4.2026496,-1.2190456,-5.770278
467,-3.9567966,-1.039993,-5.5028877
468,-4.0359983,-1.4249966,-5.764842
469,-3.9869058,-1.3925529,-5.659464
470,-3.865118,-1.2469673,-5.4291925
471,-4.027864,-0.9332882,-5.30595
472,-3.7794929,-1.3187329,-5.412819
473,-3.9896111,-1.091015,-5.4704766
474,-3.7732747,-1.1607742,-5.258825
475,-3.9818203,-1.3195097,-5.630622
476,-3.908567,-1.5797971,-5.7122707
477,-3.9918957,-1.1860616,-5.4936256
478,-3.6441207,-1.4064069,-5.3525553
479,-3.9684737,-1.1146612,-5.485278
480,-3.7799551,-1.3301122,-5.4488177
481,-4.0225706,-1.4794133,-5.794833
482,-4.174816,-1.5206779,-6.021822
483,-4.1974306,-1.3265517,-5.8851366
484,-4.0055823,-1.2702651,-5.5019345
485,-3.7912443,-1.4213732,-5.5332623
486,-3.9242651,-1.425782,-5.6328716
487,-4.1301193,-1.2583276,-5.6464367
488,-3.9285717,-1.4034421,-5.711384
489,-3.9222007,-1.4004691,-5.730043
490,-4.0180597,-1.3222735,-5.627486
491,-4.042522,-1.3752168,-5.726734
492,-4.2229986,-1.065283,-5.607391
493,-4.217339,-1.2176644,-5.7295895
494,-4.1857443,-1.1981364,-5.749419
495,-3.9088476,-1.228976,-5.537692
496,-3.754051,-1.3910255,-5.432996
497,-3.9140334,-1.2223641,-5.6071043
498,-3.733119,-1.4816703,-5.5244823
499,-3.8030846,-1.2213877,-5.322894
500,-3.9142704,-1.3378835,-5.56431
501,-4.115908,-1.168755,-5.569886
502,-4.001059,-1.2863078,-5.6575875
503,-3.9959834,-1.3069818,-5.5585446
504,-4.1496954,-1.2756218,-5.737552
505,-3.9584846,-1.4813516,-5.7784147
506,-4.330725,-1.1636186,-5.957012
507,-4.0548186,-1.6298833,-6.04055
508,-3.9979796,-1.5069277,-5.896401
509,-3.9990628,-0.96250236,-5.381767
510,-3.87658,-1.4912894,-5.642481
511,-3.9816017,-1.4310911,-5.7241225
512,-4.0602717,-1.2595983,-5.651578
513,-4.352169,-0.993103,-5.732457
514,-3.8790402,-1.6999447,-5.8430986
515,-3.8877106,-1.4340084,-5.742594
516,-3.752387,-1.5036874,-5.6135316
517,-3.947878,-1.2846758,-5.5572386
518,-3.8795223,-1.3019683,-5.657723
519,-3.8030345,-1.5645466,-5.617051
520,-3.6290717,-1.544982,-5.52813
521,-4.012949,-1.2808802,-5.5274353
522,-3.9713535,-1.5949398,-5.8870516
523,-4.174636,-1.3725717,-5.913764
524,-4.139379,-1.4230378,-5.8327155
525,-4.158078,-0.8571315,-5.514394
526,-3.698585,-1.5253885,-5.5579004
527,-3.951128,-1.7131815,-5.906075
528,-4.0808115,-1.4269042,-5.802455
529,-4.0435715,-1.5314987,-5.8275166
530,-4.209976,-1.2823572,-5.8314037
531,-3.8857932,-1.3905094,-5.719111
532,-4.007494,-1.3051672,-5.754676
533,-4.0078316,-1.1406512,-5.596899
534,-3.8099494,-1.7927341,-5.930375
535,-4.0399313,-1.4654703,-5.7826853
536,-4.234168,-1.168424,-5.77745
537,-4.0477786,-1.2132773,-5.580448
538,-3.8895457,-1.5512753,-5.7627325
539,-4.1473856,-1.4600127,-5.915697
540,-4.297138,-1.0111933,-5.7325435
541,-4.1608706,-1.0715878,-5.647479
542,-4.250104,-1.1546628,-5.683232
543,-3.87426,-1.3440875,-5.6163588
544,-4.2466965,-1.5029974,-6.0368567
545,-4.2202854,-1.3379936,-5.89365
546,-4.232645,-1.4797386,-6.060437
547,-4.023612,-1.549835,-5.9159946
548,-4.3503504,-1.7319648,-6.3042583
549,-4.363799,-1.1829661,-5.9755907
550,-4.1339846,-1.437873,-5.8698664
551,-4.2317,-1.3842665,-5.9043493
552,-4.2385178,-1.3404679,-5.959406
553,-4.0404577,-1.5470357,-5.9263334
554,-4.1843424,-1.334543,-5.906968
555,-4.0746174,-1.3858819,-5.8126383
556,-4.2046475,-1.5741054,-6.13962
557,-4.36639,-1.2087338,-5.8667574
558,-4.065731,-1.1894983,-5.6821737
559,-4.0439253,-1.402072,-5.700872
560,-3.9879346,-1.5036315,-5.7913446
561,-4.0177746,-1.5478864,-5.8484583
562,-3.838079,-1.291266,-5.5538235
563,-4.050611,-1.1232458,-5.497855
564,-4.1384325,-1.1732876,-5.7250786
565,-4.078328,-1.5608324,-5.977496
566,-4.205491,-1.3213617,-5.9437695
567,-4.0463448,-1.3871927,-5.7727547
568,-4.1422133,-1.4801142,-5.886759
569,-4.039212,-1.443203,-5.7722435
570,-4.153582,-1.4343135,-5.9621544
571,-4.1716366,-1.3519378,-5.9212813
572,-4.1258636,-1.3808846,-5.8942013
573,-4.1520514,-1.4561251,-6.112808
574,-4.069045,-1.4434824,-5.839738
575,-4.254551,-1.2414762,-5.957671
576,-4.0865726,-1.2323272,-5.6639366
577,-4.249716,-1.340314,-5.875701
578,-4.1431913,-1.5205872,-5.984728
579,-4.2190223,-1.6417863,-6.153219
580,-4.200135,-1.4607868,-6.05455
581,-4.1184645,-1.3324322,-5.8447943
582,-3.9741359,-1.5213938,-5.8509116
583,-4.000638,-1.0978836,-5.438251
584,-4.0271587,-1.5234578,-5.881555
585,-4.2247105,-1.4627516,-6.060256
586,-4.3195467,-1.4304783,-6.014429
587,-4.3256874,-1.3767579,-6.017748
588,-4.2538757,-1.127177,-5.724812
589,-4.4832478,-1.1679184,-6.135212
590,-4.1961493,-1.3934891,-5.909508
591,-4.146988,-1.4685543,-6.038748
592,-4.2856317,-1.17131,-5.7548513
593,-4.337643,-1.5681502,-6.2223406
594,-4.3066816,-1.3230894,-6.114498
595,-4.3900833,-1.3946421,-6.1530094
596,-4.116118,-1.2758633,-5.756974
597,-4.2193966,-1.3434918,-6.0018835
598,-4.197653,-1.5260628,-6.0184326
599,-4.2091284,-1.5173316,-6.054592
600,-4.165858,-1.3922745,-5.869722
601,-4.360112,-1.3759265,-6.09164
602,-4.2847195,-1.6543276,-6.267332
603,-4.224305,-1.6254957,-6.200815
604,-4.2738028,-1.4844611,-6.0440154
605,-4.5065994,-1.5727844,-6.323861
606,-4.4389195,-1.21388,-5.953629
607,-4.090466,-1.4555851,-6.007382
608,-4.2782793,-1.012649,-5.7829647
609,-4.114716,-1.5325056,-5.989865
610,-3.7919636,-1.5060602,-5.6067715
611,-3.9688954,-1.5212328,-5.9593916
612,-4.292514,-1.2663435,-6.072035
613,-4.4042497,-1.405333,-6.2753515
614,-4.2565107,-1.5548713,-6.270892
615,-4.575384,-1.3513592,-6.2489443
616,-4.2031846,-1.4448428,-5.9488726
617,-4.2600307,-1.2717848,-5.8398123
618,-4.2467675,-1.4931378,-6.031519
619,-4.1654043,-1.4675858,-6.052224
620,-4.191076,-1.5094249,-6.05597
621,-4.1956625,-1.1378232,-5.765233
622,-4.2463446,-1.3263762,-5.8698025
623,-4.1559477,-1.5134169,-5.989253
624,-4.2496243,-1.3142089,-5.871128
625,-4.2939377,-1.6140866,-6.374555
626,-4.3443193,-1.6223485,-6.2363157
627,-4.28151,-1.5562985,-6.249896
628,-4.261483,-1.4915235,-6.1520586
629,-4.093979,-1.46315,-5.9757576
630,-4.1496863,-1.614811,-6.2115803
631,-4.255688,-1.5096366,-6.0798798
632,-4.2756386,-1.5066549,-6.171746
633,-4.1431494,-1.6740835,-6.2524595
634,-4.4621744,-1.2957456,-6.1685066
635,-4.376588,-1.4280365,-6.15975
636,-4.2961726,-1.3512384,-6.020769
637,-4.3291264,-1.4944671,-6.269478
638,-4.400978,-1.4182938,-6.3825893
639,-4.339236,-1.5644203,-6.278567
